name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,activity_zone_id,production,attraction,activity_location_tab
,4752,,,,0.0,,poi,0.0,-122.4309717731476,37.7621413906329,,4104.0,,22,1.5733069636159998,1.5733069636159998,poi
,4753,,,,0.0,,poi,0.0,-122.43190134447292,37.76207313095862,,4105.0,,22,1.426002849792,1.426002849792,poi
,4754,,,,0.0,,poi,0.0,-122.43225610404491,37.76208335106246,,4106.0,,22,1.8877207863999999,1.8877207863999999,poi
,4755,,,,0.0,,poi,0.0,-122.43133341467016,37.76250732440078,,4107.0,,22,2.1179608298559995,2.1179608298559995,poi
,4756,,,,0.0,,poi,0.0,-122.43097950460744,37.762272081821386,,4108.0,,22,1.9681810166399998,1.9681810166399998,poi
,4757,,,,0.0,,poi,0.0,-122.43122029944416,37.76212681889072,,4109.0,,22,1.5064630800319998,1.5064630800319998,poi
,4758,,,,0.0,,poi,0.0,-122.4326259698386,37.762036096683495,,4110.0,,22,1.959516068768,1.959516068768,poi
,4759,,,,0.0,,poi,0.0,-122.43257166603632,37.762477391651046,,4111.0,,22,1.323261325024,1.323261325024,poi
,4760,,,,0.0,,poi,0.0,-122.4324139407753,37.761974214142384,,4112.0,,22,0.7080500261120001,0.7080500261120001,poi
,4761,,,,0.0,,poi,0.0,-122.43237807390436,37.76244781740795,,4113.0,,22,1.768887215584,1.768887215584,poi
,4762,,,,0.0,,poi,0.0,-122.43096552486672,37.76234365191762,,4114.0,,22,1.9025749827519995,1.9025749827519995,poi
,4763,,,,0.0,,poi,0.0,-122.43181930573697,37.76208100023415,,4115.0,,22,1.5671177151359998,1.5671177151359998,poi
,4764,,,,0.0,,poi,0.0,-122.43114514278368,37.76261105317179,,4116.0,,22,1.5027495309439998,1.5027495309439998,poi
,4765,,,,0.0,,poi,0.0,-122.43150620376308,37.76250461594359,,4117.0,,22,2.2083238576640003,2.2083238576640003,poi
,4766,,,,0.0,,poi,0.0,-122.4310039431805,37.76254465871437,,4118.0,,22,1.6809998871680003,1.6809998871680003,poi
,4767,,,,0.0,,poi,0.0,-122.43234248811686,37.76206948843362,,4119.0,,22,1.56587986544,1.56587986544,poi
,4768,,,,0.0,,poi,0.0,-122.43138760376684,37.76212590712379,,4120.0,,22,1.444570595232,1.444570595232,poi
,4769,,,,0.0,,poi,0.0,-122.43211772030695,37.762461154350255,,4121.0,,22,1.653767193856,1.653767193856,poi
,4770,,,,0.0,,poi,0.0,-122.43216827357469,37.762100310927615,,4122.0,,22,1.8122119549440001,1.8122119549440001,poi
,4771,,,,0.0,,poi,0.0,-122.43228935513815,37.762451423815726,,4123.0,,22,2.089490286848,2.089490286848,poi
,4772,,,,0.0,,poi,0.0,-122.43220373367524,37.762462388432375,,4124.0,,22,1.5015116812479998,1.5015116812479998,poi
,4773,,,,0.0,,poi,0.0,-122.43246881062876,37.76244987902055,,4125.0,,22,1.9830352129919997,1.9830352129919997,poi
,4774,,,,0.0,,poi,0.0,-122.43130430688237,37.76214227573731,,4126.0,,22,1.806022706464,1.806022706464,poi
,4775,,,,0.0,,poi,0.0,-122.43259526377821,37.761960000945884,,4127.0,,22,2.7814482669119993,2.7814482669119993,poi
,4776,,,,0.0,,poi,0.0,-122.43207790831396,37.762075431574615,,4128.0,,22,1.647577945376,1.647577945376,poi
,4777,,,,0.0,,poi,0.0,-122.43203368930023,37.762465968406595,,4129.0,,22,1.612918153888,1.612918153888,poi
,4778,,,,0.0,,poi,0.0,-122.43199213040018,37.7620813730224,,4130.0,,22,1.6723349392959999,1.6723349392959999,poi
,4779,,,,0.0,,poi,0.0,-122.43147558059064,37.76211318447476,,4131.0,,22,1.53493362304,1.53493362304,poi
,4780,,,,0.0,,poi,0.0,-122.43177557835315,37.76250253539,,4132.0,,22,1.6933783841280001,1.6933783841280001,poi
,4781,,,,0.0,,poi,0.0,-122.43159762457884,37.76248545572896,,4133.0,,22,2.02388425296,2.02388425296,poi
,4782,,,,0.0,,poi,0.0,-122.43185872597073,37.76249020741782,,4134.0,,22,2.4447531496,2.4447531496,poi
,4783,,,,0.0,,poi,0.0,-122.43168377498793,37.76250186090413,,4135.0,,22,1.8815315379200002,1.8815315379200002,poi
,4784,,,,0.0,,poi,0.0,-122.43272235334835,37.76241167501559,,4136.0,,22,4.9811071767040005,4.9811071767040005,poi
,4785,,,,0.0,,poi,0.0,-122.43265536305609,37.762246477197884,,4137.0,,22,2.0696846917119998,2.0696846917119998,poi
,4786,,,,0.0,,poi,0.0,-122.43110113654213,37.762061969445135,,4138.0,,22,0.8553541399359998,0.8553541399359998,poi
,4787,,,,0.0,,poi,0.0,-122.4309597494684,37.76262737889084,,4139.0,,22,1.6426265465919998,1.6426265465919998,poi
,4788,,,,0.0,,poi,0.0,-122.4308792217472,37.76206463687385,,4140.0,,22,1.19452495664,1.19452495664,poi
,4789,,,,0.0,,poi,0.0,-122.43263908741189,37.76217927566722,,4141.0,,22,1.9322833754559996,1.9322833754559996,poi
,4790,,,,0.0,,poi,0.0,-122.43174005693359,37.76212321914009,,4142.0,,22,1.6859512859519998,1.6859512859519998,poi
,4791,,,,0.0,,poi,0.0,-122.4314229072637,37.762512482368905,,4143.0,,22,2.0696846917119998,2.0696846917119998,poi
,4792,,,,0.0,,poi,0.0,-122.43134809481475,37.76174713296885,,4144.0,,22,1.9397104736319994,1.9397104736319994,poi
,4793,,,,0.0,,poi,0.0,-122.43143789662716,37.761772289233214,,4145.0,,22,1.143773119104,1.143773119104,poi
,4794,,,,0.0,,poi,0.0,-122.43261385667853,37.76157838488079,,4146.0,,22,1.7181353780480002,1.7181353780480002,poi
,4795,,,,0.0,,poi,0.0,-122.43226995252674,37.76169021820546,,4147.0,,22,2.23431870128,2.23431870128,poi
,4796,,,,0.0,,poi,0.0,-122.43107659671652,37.76181988416585,,4148.0,,22,1.1586273154559998,1.1586273154559998,poi
,4797,,,,0.0,,poi,0.0,-122.43117893503396,37.76176023431864,,4149.0,,22,1.787454961024,1.787454961024,poi
,4798,,,,0.0,,poi,0.0,-122.43169954838751,37.76171803161189,,4150.0,,22,1.996651559648,1.996651559648,poi
,4799,,,,0.0,,poi,0.0,-122.43089145110874,37.76175644193532,,4151.0,,22,1.178432910592,1.178432910592,poi
,4800,,,,0.0,,poi,0.0,-122.43204405485687,37.76168421963092,,4152.0,,22,1.5856854605759998,1.5856854605759998,poi
,4801,,,,0.0,,poi,0.0,-122.43264854204187,37.7617191459202,,4153.0,,22,1.8146876543359998,1.8146876543359998,poi
,4802,,,,0.0,,poi,0.0,-122.43186048071377,37.76169603292839,,4154.0,,22,1.5423607212159998,1.5423607212159998,poi
,4803,,,,0.0,,poi,0.0,-122.43259534969842,37.76164729258361,,4155.0,,22,1.8010713076799998,1.8010713076799998,poi
,4804,,,,0.0,,poi,0.0,-122.4308928910449,37.76168809082635,,4156.0,,22,1.376488861952,1.376488861952,poi
,4805,,,,0.0,,poi,0.0,-122.43160617290606,37.76173197684502,,4157.0,,22,1.744130221664,1.744130221664,poi
,4806,,,,0.0,,poi,0.0,-122.43094791699257,37.76161702402103,,4158.0,,22,2.254124296416,2.254124296416,poi
,4807,,,,0.0,,poi,0.0,-122.43195277891954,37.761669147095255,,4159.0,,22,2.11053373168,2.11053373168,poi
,4808,,,,0.0,,poi,0.0,-122.43126435,37.76176445000001,,4160.0,,22,1.511414478816,1.511414478816,poi
,4809,,,,0.0,,poi,0.0,-122.43241686306791,37.76172973925735,,4161.0,,22,1.427240699488,1.427240699488,poi
,4810,,,,0.0,,poi,0.0,-122.43178427304164,37.76173250946321,,4162.0,,22,1.620345252064,1.620345252064,poi
,4811,,,,0.0,,poi,0.0,-122.4321311196176,37.7616920962471,,4163.0,,22,1.159865165152,1.159865165152,poi
,4812,,,,0.0,,poi,0.0,-122.43088968565272,37.76183037935545,,4164.0,,22,1.6153938532799998,1.6153938532799998,poi
,4813,,,,0.0,,poi,0.0,-122.43152126585436,37.76174603583244,,4165.0,,22,1.515128027904,1.515128027904,poi
,4814,,,,0.0,,poi,0.0,-122.4370140510177,37.76949493985497,,4166.0,,11,2.3853363641919993,2.3853363641919993,poi
,4815,,,,0.0,,poi,0.0,-122.43708597973128,37.77009276681903,,4167.0,,11,1.4185757516159998,1.4185757516159998,poi
,4816,,,,0.0,,poi,0.0,-122.43707156479653,37.7700162564705,,4168.0,,11,1.6463400956799998,1.6463400956799998,poi
,4817,,,,0.0,,poi,0.0,-122.43704623648749,37.76986758554754,,4169.0,,11,2.0956795353279998,2.0956795353279998,poi
,4818,,,,0.0,,poi,0.0,-122.43698334182508,37.76935495470345,,4170.0,,11,7.838064275072,7.838064275072,poi
,4819,,,,0.0,,poi,0.0,-122.43715476291484,37.770159169527226,,4171.0,,11,2.408855508416,2.408855508416,poi
,4820,,,,0.0,,poi,0.0,-122.43704002791418,37.769700867273286,,4172.0,,11,2.4175204562880004,2.4175204562880004,poi
,4821,,,,0.0,,poi,0.0,-122.43736602874831,37.77009082009333,,4173.0,,11,1.455711242496,1.455711242496,poi
,4822,,,,0.0,,poi,0.0,-122.43704571759687,37.769792234896286,,4174.0,,11,2.282594839424,2.282594839424,poi
,4823,,,,0.0,,poi,0.0,-122.4369098383866,37.76917426143436,,4175.0,,11,5.33513218976,5.33513218976,poi
,4824,,,,0.0,,poi,0.0,-122.43712408078493,37.76915344264608,,4176.0,,11,1.2700337880959998,1.2700337880959998,poi
,4825,,,,0.0,,poi,0.0,-122.43703575304684,37.7699472448426,,4177.0,,11,1.740416672576,1.740416672576,poi
,4826,,,,0.0,,poi,0.0,-122.43703603842062,37.76963173608049,,4178.0,,11,2.2665027933759996,2.2665027933759996,poi
,4827,,,,0.0,,poi,0.0,-122.43752780676756,37.769771686562116,,4179.0,,11,1.80726055616,1.80726055616,poi
,4828,,,,0.0,,poi,0.0,-122.43744220440658,37.769378342409475,,4180.0,,11,1.377726711648,1.377726711648,poi
,4829,,,,0.0,,poi,0.0,-122.43743337344101,37.76924214644981,,4181.0,,11,1.428478549184,1.428478549184,poi
,4830,,,,0.0,,poi,0.0,-122.43743025591093,37.76930941647094,,4182.0,,11,1.5510256690879998,1.5510256690879998,poi
,4831,,,,0.0,,poi,0.0,-122.43744789156695,37.76951366535382,,4183.0,,11,1.9137156300159996,1.9137156300159996,poi
,4832,,,,0.0,,poi,0.0,-122.43736973833832,37.76917586309059,,4184.0,,11,2.09815523472,2.09815523472,poi
,4833,,,,0.0,,poi,0.0,-122.43746216181586,37.76958286352513,,4185.0,,11,1.9570403693759997,1.9570403693759997,poi
,4834,,,,0.0,,poi,0.0,-122.43744794734283,37.76964431263091,,4186.0,,11,1.5980639575359998,1.5980639575359998,poi
,4835,,,,0.0,,poi,0.0,-122.4374533164654,37.76944350029484,,4187.0,,11,1.59682610784,1.59682610784,poi
,4836,,,,0.0,,poi,0.0,-122.4375060217758,37.76970130897134,,4188.0,,11,1.437143497056,1.437143497056,poi
,4837,,,,0.0,,poi,0.0,-122.4376748625397,37.76845392656056,,4189.0,,11,1.74536807136,1.74536807136,poi
,4838,,,,0.0,,poi,0.0,-122.43807506539902,37.768678985295466,,4190.0,,11,2.528926928928,2.528926928928,poi
,4839,,,,0.0,,poi,0.0,-122.43761125631211,37.76809863289815,,4191.0,,11,1.016274600416,1.016274600416,poi
,4840,,,,0.0,,poi,0.0,-122.43751634999964,37.76747880556466,,4192.0,,11,1.1710058124159999,1.1710058124159999,poi
,4841,,,,0.0,,poi,0.0,-122.43755762033994,37.76781596809681,,4193.0,,11,1.7416545222719997,1.7416545222719997,poi
,4842,,,,0.0,,poi,0.0,-122.43810269289342,37.76890534347819,,4194.0,,11,3.443697854272,3.443697854272,poi
,4843,,,,0.0,,poi,0.0,-122.43754965536928,37.7677264523844,,4195.0,,11,1.7478437707519998,1.7478437707519998,poi
,4844,,,,0.0,,poi,0.0,-122.43801850588322,37.767378552302475,,4196.0,,11,1.548549969696,1.548549969696,poi
,4845,,,,0.0,,poi,0.0,-122.43754101620593,37.76763539952276,,4197.0,,11,1.7342274240959998,1.7342274240959998,poi
,4846,,,,0.0,,poi,0.0,-122.43762193103949,37.76816608380422,,4198.0,,11,1.421051451008,1.421051451008,poi
,4847,,,,0.0,,poi,0.0,-122.43802801875343,37.76807190923999,,4199.0,,11,1.456949092192,1.456949092192,poi
,4848,,,,0.0,,poi,0.0,-122.4376627610267,37.76837731292511,,4200.0,,11,1.711946129568,1.711946129568,poi
,4849,,,,0.0,,poi,0.0,-122.4376202568708,37.7679586663094,,4201.0,,11,1.408672954048,1.408672954048,poi
,4850,,,,0.0,,poi,0.0,-122.43801533238644,37.767314474895784,,4202.0,,11,1.261368840224,1.261368840224,poi
,4851,,,,0.0,,poi,0.0,-122.43808360412281,37.76834813716135,,4203.0,,11,1.77012506528,1.77012506528,poi
,4852,,,,0.0,,poi,0.0,-122.43801606595473,37.76751854000348,,4204.0,,11,1.402483705568,1.402483705568,poi
,4853,,,,0.0,,poi,0.0,-122.4380986819856,37.76857807190695,,4205.0,,11,1.8344932494719999,1.8344932494719999,poi
,4854,,,,0.0,,poi,0.0,-122.43815365966353,37.76878108624257,,4206.0,,11,2.567300269504,2.567300269504,poi
,4855,,,,0.0,,poi,0.0,-122.43802666899653,37.76786338683998,,4207.0,,11,1.8320175500799998,1.8320175500799998,poi
,4856,,,,0.0,,poi,0.0,-122.43809765874072,37.76842210539686,,4208.0,,11,1.761460117408,1.761460117408,poi
,4857,,,,0.0,,poi,0.0,-122.43764916304428,37.76734527737924,,4209.0,,11,1.6178695526719997,1.6178695526719997,poi
,4858,,,,0.0,,poi,0.0,-122.43801192518059,37.76772695301288,,4210.0,,11,2.09196598624,2.09196598624,poi
,4859,,,,0.0,,poi,0.0,-122.43762282433451,37.768234618234175,,4211.0,,11,1.595588258144,1.595588258144,poi
,4860,,,,0.0,,poi,0.0,-122.4377663960933,37.767360106226064,,4212.0,,11,1.422289300704,1.422289300704,poi
,4861,,,,0.0,,poi,0.0,-122.43754037833591,37.76755510439046,,4213.0,,11,1.383915960128,1.383915960128,poi
,4862,,,,0.0,,poi,0.0,-122.43763432286586,37.76830463081339,,4214.0,,11,1.5547392181759998,1.5547392181759998,poi
,4863,,,,0.0,,poi,0.0,-122.4376147465278,37.76788832963747,,4215.0,,11,1.279936585664,1.279936585664,poi
,4864,,,,0.0,,poi,0.0,-122.43803642549406,37.76793176617772,,4216.0,,11,1.958278219072,1.958278219072,poi
,4865,,,,0.0,,poi,0.0,-122.4380647812245,37.768204323876155,,4217.0,,11,1.7639358168,1.7639358168,poi
,4866,,,,0.0,,poi,0.0,-122.43776202502855,37.76883705523387,,4218.0,,11,1.094259131264,1.094259131264,poi
,4867,,,,0.0,,poi,0.0,-122.43806229430864,37.76827326841485,,4219.0,,11,1.768887215584,1.768887215584,poi
,4868,,,,0.0,,poi,0.0,-122.43810758597851,37.768495893893345,,4220.0,,11,1.8097362555519998,1.8097362555519998,poi
,4869,,,,0.0,,poi,0.0,-122.43801190541252,37.76779732019399,,4221.0,,11,2.062257593536,2.062257593536,poi
,4870,,,,0.0,,poi,0.0,-122.4380187967822,37.767587660204526,,4222.0,,11,1.9644674675519997,1.9644674675519997,poi
,4871,,,,0.0,,poi,0.0,-122.43800881886324,37.767659264410895,,4223.0,,11,2.0003651087359997,2.0003651087359997,poi
,4872,,,,0.0,,poi,0.0,-122.43773068955014,37.76868205189239,,4224.0,,11,1.5807340617919998,1.5807340617919998,poi
,4873,,,,0.0,,poi,0.0,-122.43769616341574,37.76853206854167,,4225.0,,11,1.1734815118079998,1.1734815118079998,poi
,4874,,,,0.0,,poi,0.0,-122.43772021770901,37.76860678550444,,4226.0,,11,1.601777506624,1.601777506624,poi
,4875,,,,0.0,,poi,0.0,-122.43783569319478,37.76875231949275,,4227.0,,11,0.932100821088,0.932100821088,poi
,4876,,,,0.0,,poi,0.0,-122.43763058386885,37.768028656922404,,4228.0,,11,1.428478549184,1.428478549184,poi
,4877,,,,0.0,,poi,0.0,-122.43804064398917,37.76744730788536,,4229.0,,11,0.975425560448,0.975425560448,poi
,4878,,,,0.0,,poi,0.0,-122.43748269300673,37.76735737848613,,4230.0,,11,1.657480742944,1.657480742944,poi
,4879,,,,0.0,,poi,0.0,-122.43808096354513,37.76813521022316,,4231.0,,11,1.199476355424,1.199476355424,poi
,4880,,,,0.0,,poi,0.0,-122.43803076959179,37.7680004513088,,4232.0,,11,1.3752510122559998,1.3752510122559998,poi
,4881,,,,0.0,,poi,0.0,-122.43684572997502,37.76863367777674,,4233.0,,11,1.68966483504,1.68966483504,poi
,4882,,,,0.0,,poi,0.0,-122.43666341980945,37.76748862347277,,4234.0,,11,1.079404934912,1.079404934912,poi
,4883,,,,0.0,,poi,0.0,-122.43709552544745,37.768799167456415,,4235.0,,11,1.2477524935679998,1.2477524935679998,poi
,4884,,,,0.0,,poi,0.0,-122.43718788326176,37.76803086855437,,4236.0,,11,1.7156596786559999,1.7156596786559999,poi
,4885,,,,0.0,,poi,0.0,-122.43701185777277,37.7688147290338,,4237.0,,11,1.282412285056,1.282412285056,poi
,4886,,,,0.0,,poi,0.0,-122.43736215191124,37.76894589548231,,4238.0,,11,1.314596377152,1.314596377152,poi
,4887,,,,0.0,,poi,0.0,-122.43715080079944,37.76748815517456,,4239.0,,11,1.428478549184,1.428478549184,poi
,4888,,,,0.0,,poi,0.0,-122.43682241616064,37.7684873167856,,4240.0,,11,1.6339615987199998,1.6339615987199998,poi
,4889,,,,0.0,,poi,0.0,-122.43720134416405,37.76829888245749,,4241.0,,11,2.323443879392,2.323443879392,poi
,4890,,,,0.0,,poi,0.0,-122.43677154586607,37.76797381328245,,4242.0,,11,1.7775521634559999,1.7775521634559999,poi
,4891,,,,0.0,,poi,0.0,-122.43714405644809,37.76775699868642,,4243.0,,11,1.711946129568,1.711946129568,poi
,4892,,,,0.0,,poi,0.0,-122.43715524699049,37.767552724367725,,4244.0,,11,1.370299613472,1.370299613472,poi
,4893,,,,0.0,,poi,0.0,-122.43672672396124,37.76775991659002,,4245.0,,11,1.407435104352,1.407435104352,poi
,4894,,,,0.0,,poi,0.0,-122.43718922797471,37.767964667047416,,4246.0,,11,1.512652328512,1.512652328512,poi
,4895,,,,0.0,,poi,0.0,-122.4372064573437,37.76820334596764,,4247.0,,11,1.494084583072,1.494084583072,poi
,4896,,,,0.0,,poi,0.0,-122.43679723317278,37.76838314407193,,4248.0,,11,2.559873171328,2.559873171328,poi
,4897,,,,0.0,,poi,0.0,-122.4371341861198,37.76761873356156,,4249.0,,11,1.8802936882239998,1.8802936882239998,poi
,4898,,,,0.0,,poi,0.0,-122.43672010754402,37.76769072490561,,4250.0,,11,1.4198136013120002,1.4198136013120002,poi
,4899,,,,0.0,,poi,0.0,-122.43725176765864,37.76853937241243,,4251.0,,11,1.612918153888,1.612918153888,poi
,4900,,,,0.0,,poi,0.0,-122.43718715650695,37.76810132875023,,4252.0,,11,1.7503194701440001,1.7503194701440001,poi
,4901,,,,0.0,,poi,0.0,-122.43671775030082,37.7676208565585,,4253.0,,11,1.4854196352000002,1.4854196352000002,poi
,4902,,,,0.0,,poi,0.0,-122.43710962325842,37.767827772813845,,4254.0,,11,2.0337870505280002,2.0337870505280002,poi
,4903,,,,0.0,,poi,0.0,-122.4367028286396,37.76755371518831,,4255.0,,11,1.4185757516159998,1.4185757516159998,poi
,4904,,,,0.0,,poi,0.0,-122.43678513511156,37.76807023925362,,4256.0,,11,2.245459348544,2.245459348544,poi
,4905,,,,0.0,,poi,0.0,-122.43678148397413,37.76825841068856,,4257.0,,11,2.6935609384959993,2.6935609384959993,poi
,4906,,,,0.0,,poi,0.0,-122.43691822836115,37.76742795704492,,4258.0,,11,2.600722211296,2.600722211296,poi
,4907,,,,0.0,,poi,0.0,-122.43716599080805,37.767686642250055,,4259.0,,11,1.595588258144,1.595588258144,poi
,4908,,,,0.0,,poi,0.0,-122.43681483656864,37.76815284529132,,4260.0,,11,1.7948820591999999,1.7948820591999999,poi
,4909,,,,0.0,,poi,0.0,-122.43673385051531,37.76790019245907,,4261.0,,11,2.05483049536,2.05483049536,poi
,4910,,,,0.0,,poi,0.0,-122.43673814009749,37.767826033574465,,4262.0,,11,1.702043332,1.702043332,poi
,4911,,,,0.0,,poi,0.0,-122.43714972106925,37.76789514791079,,4263.0,,11,2.14147997408,2.14147997408,poi
,4912,,,,0.0,,poi,0.0,-122.43711868541963,37.767351828501546,,4264.0,,11,2.1550963207359994,2.1550963207359994,poi
,4913,,,,0.0,,poi,0.0,-122.43671243365624,37.767390182631374,,4265.0,,11,3.210982111424,3.210982111424,poi
,4914,,,,0.0,,poi,0.0,-122.437216,37.76836175,,4266.0,,11,0.22776434406399998,0.22776434406399998,poi
,4915,,,,0.0,,poi,0.0,-122.43692393986944,37.76882413365418,,4267.0,,11,1.1623408645439999,1.1623408645439999,poi
,4916,,,,0.0,,poi,0.0,-122.43724147723526,37.76848169827183,,4268.0,,11,0.398587602112,0.398587602112,poi
,4917,,,,0.0,,poi,0.0,-122.43729329020469,37.768607912951545,,4269.0,,11,1.2588931408319999,1.2588931408319999,poi
,4918,,,,0.0,,poi,0.0,-122.43732605202366,37.76874269595253,,4270.0,,11,1.2811744353599996,1.2811744353599996,poi
,4919,,,,0.0,,poi,0.0,-122.43678689772621,37.76856228585017,,4271.0,,11,1.2341361469120002,1.2341361469120002,poi
,4920,,,,0.0,,poi,0.0,-122.43734195112572,37.76881114887824,,4272.0,,11,1.319547775936,1.319547775936,poi
,4921,,,,0.0,,poi,0.0,-122.43730742086643,37.768675643912424,,4273.0,,11,1.224233349344,1.224233349344,poi
,4922,,,,0.0,,poi,0.0,-122.4373562242255,37.76887824657678,,4274.0,,11,1.314596377152,1.314596377152,poi
,4923,,,,0.0,,poi,0.0,-122.4368210225,37.76881918306121,,4275.0,,11,1.91247778032,1.91247778032,poi
,4924,,,,0.0,,poi,0.0,-122.43724111367013,37.76842185612666,,4276.0,,11,1.383915960128,1.383915960128,poi
,4925,,,,0.0,,poi,0.0,-122.43714560043213,37.767424003913774,,4277.0,,11,1.6067289054079998,1.6067289054079998,poi
,4926,,,,0.0,,poi,0.0,-122.4359981805438,37.768630945682276,,4278.0,,11,1.447046294624,1.447046294624,poi
,4927,,,,0.0,,poi,0.0,-122.43632736595865,37.768834151061476,,4279.0,,11,1.5918747090559997,1.5918747090559997,poi
,4928,,,,0.0,,poi,0.0,-122.4363684422005,37.76771733002461,,4280.0,,11,1.19452495664,1.19452495664,poi
,4929,,,,0.0,,poi,0.0,-122.43645946841177,37.76873461057484,,4281.0,,11,3.358286225248,3.358286225248,poi
,4930,,,,0.0,,poi,0.0,-122.43600017385776,37.76839656107252,,4282.0,,11,1.422289300704,1.422289300704,poi
,4931,,,,0.0,,poi,0.0,-122.43607030218878,37.76886712277177,,4283.0,,11,1.2700337880959998,1.2700337880959998,poi
,4932,,,,0.0,,poi,0.0,-122.43592519788454,37.767898212157775,,4284.0,,11,1.1462488184959998,1.1462488184959998,poi
,4933,,,,0.0,,poi,0.0,-122.43596396514744,37.76825410601725,,4285.0,,11,1.04598299312,1.04598299312,poi
,4934,,,,0.0,,poi,0.0,-122.43593974606192,37.767831624797104,,4286.0,,11,1.267558088704,1.267558088704,poi
,4935,,,,0.0,,poi,0.0,-122.43624242950962,37.76885485450685,,4287.0,,11,1.297266481408,1.297266481408,poi
,4936,,,,0.0,,poi,0.0,-122.43599994581093,37.768321515648076,,4288.0,,11,1.2725094874879999,1.2725094874879999,poi
,4937,,,,0.0,,poi,0.0,-122.43631157284013,37.767508888982796,,4289.0,,11,1.7527951695359998,1.7527951695359998,poi
,4938,,,,0.0,,poi,0.0,-122.43638808113572,37.76851373752555,,4290.0,,11,2.25288644672,2.25288644672,poi
,4939,,,,0.0,,poi,0.0,-122.4364178523994,37.7685999944782,,4291.0,,11,1.8159255040319997,1.8159255040319997,poi
,4940,,,,0.0,,poi,0.0,-122.43593718483062,37.76803643727216,,4292.0,,11,1.08930773248,1.08930773248,poi
,4941,,,,0.0,,poi,0.0,-122.43635976209632,37.76836062343863,,4293.0,,11,1.798595608288,1.798595608288,poi
,4942,,,,0.0,,poi,0.0,-122.43596403004177,37.7681773092744,,4294.0,,11,1.496560282464,1.496560282464,poi
,4943,,,,0.0,,poi,0.0,-122.43596848168629,37.768811349776676,,4295.0,,11,3.1478517769280003,3.1478517769280003,poi
,4944,,,,0.0,,poi,0.0,-122.43632755341923,37.768118249447326,,4296.0,,11,2.3494387230080003,2.3494387230080003,poi
,4945,,,,0.0,,poi,0.0,-122.43601473702313,37.76854617188004,,4297.0,,11,1.470565438848,1.470565438848,poi
,4946,,,,0.0,,poi,0.0,-122.43636062588,37.76828765381038,,4298.0,,11,1.787454961024,1.787454961024,poi
,4947,,,,0.0,,poi,0.0,-122.43633760620668,37.76821004080679,,4299.0,,11,2.247935047936,2.247935047936,poi
,4948,,,,0.0,,poi,0.0,-122.43593312669559,37.76796779607274,,4300.0,,11,0.937052219872,0.937052219872,poi
,4949,,,,0.0,,poi,0.0,-122.43637180247791,37.76778894198996,,4301.0,,11,1.119016125184,1.119016125184,poi
,4950,,,,0.0,,poi,0.0,-122.43633732347452,37.767945724537896,,4302.0,,11,2.328395278176,2.328395278176,poi
,4951,,,,0.0,,poi,0.0,-122.43632440543072,37.76757766787672,,4303.0,,11,1.874104439744,1.874104439744,poi
,4952,,,,0.0,,poi,0.0,-122.43593975060577,37.767759144846494,,4304.0,,11,1.3665860643840002,1.3665860643840002,poi
,4953,,,,0.0,,poi,0.0,-122.4363797583581,37.768431222639144,,4305.0,,11,1.845633896736,1.845633896736,poi
,4954,,,,0.0,,poi,0.0,-122.43634707034279,37.768030372237575,,4306.0,,11,1.91247778032,1.91247778032,poi
,4955,,,,0.0,,poi,0.0,-122.43632111333127,37.76786727326429,,4307.0,,11,2.484364339872,2.484364339872,poi
,4956,,,,0.0,,poi,0.0,-122.43632528990213,37.7676485510686,,4308.0,,11,1.8518231452159999,1.8518231452159999,poi
,4957,,,,0.0,,poi,0.0,-122.43597200146445,37.76768369136807,,4309.0,,11,1.935996924544,1.935996924544,poi
,4958,,,,0.0,,poi,0.0,-122.4358695944462,37.76752890081978,,4310.0,,11,3.6021426153599996,3.6021426153599996,poi
,4959,,,,0.0,,poi,0.0,-122.43606595,37.767451200000004,,4311.0,,11,0.9110573762559999,0.9110573762559999,poi
,4960,,,,0.0,,poi,0.0,-122.43646955,37.76886745000001,,4312.0,,11,1.4012458558719998,1.4012458558719998,poi
,4961,,,,0.0,,poi,0.0,-122.43597685854827,37.7674783736399,,4313.0,,11,1.2687959383999998,1.2687959383999998,poi
,4962,,,,0.0,,poi,0.0,-122.43615504437629,37.76885912242994,,4314.0,,11,1.2205198002559998,1.2205198002559998,poi
,4963,,,,0.0,,poi,0.0,-122.43594437672823,37.76810504666624,,4315.0,,11,0.9741877107520001,0.9741877107520001,poi
,4964,,,,0.0,,poi,0.0,-122.43628953882794,37.76742298159203,,4316.0,,11,3.1503274763199998,3.1503274763199998,poi
,4965,,,,0.0,,poi,0.0,-122.4360083180685,37.76847340491981,,4317.0,,11,1.6550050435519998,1.6550050435519998,poi
,4966,,,,0.0,,poi,0.0,-122.43711078939337,37.766908185669706,,4318.0,,16,2.3531522720959996,2.3531522720959996,poi
,4967,,,,0.0,,poi,0.0,-122.43699947908493,37.76706547208893,,4319.0,,16,2.5103591834879997,2.5103591834879997,poi
,4968,,,,0.0,,poi,0.0,-122.43709695,37.76711464999999,,4320.0,,16,0.6969093788479999,0.6969093788479999,poi
,4969,,,,0.0,,poi,0.0,-122.43691005,37.76709895,,4321.0,,16,1.2328982972159999,1.2328982972159999,poi
